ID,run,proportion_NA
Uts_17_0y_1009,20190416,0.13636363636363635
Uts_17_0y_1018,20190416,0.07386363636363637
Uts_17_0y_1023,20190416,0.9545454545454546
Uts_17_0y_1024,20190416,0.14772727272727273
Uts_17_0y_1034,20190416,0.42613636363636365
Uts_17_0y_1036,20190416,0.125
Uts_17_0y_1042,20190416,0.3806818181818182
Uts_17_0y_1045,20190416,0.3465909090909091
Uts_17_0y_1056,20190416,0.32954545454545453
Uts_17_0y_1058,20190416,0.24431818181818182
Uts_17_0y_1059,20190416,0.17045454545454544
Uts_17_0y_1066,20190416,0.25
Uts_17_0y_1068,20190416,0.32386363636363635
Uts_17_0y_1073,20190416,0.36363636363636365
Uts_17_0y_1074,20190416,0.3352272727272727
Uts_17_0y_1075,20190416,0.14772727272727273
Uts_17_0y_1077,20190416,0.22727272727272727
Uts_17_0y_1079,20190416,0.18181818181818182
Uts_17_0y_1083,20190416,0.056818181818181816
Uts_17_0y_1084,20190416,0.1534090909090909
Uts_17_0y_1100,20190416,0.2159090909090909
Uts_17_0y_1117,20190416,0.0625
Uts_17_0y_1121,20190416,0.19318181818181818
Uts_17_0y_1122,20190416,0.19318181818181818
Uts_17_0y_1125,20190416,0.056818181818181816
Uts_17_0y_1190,20190416,0.36363636363636365
Uts_17_0y_1211,20190416,0.19886363636363635
Uts_17_0y_1216,20190416,0.21022727272727273
Uts_17_0y_1317,20190416,0.05113636363636364
Uts_17_0y_1326,20190416,0.10795454545454546
Uts_17_0y_1329,20190416,0.05113636363636364
Uts_17_0y_1332,20190416,0.30113636363636365
Uts_17_0y_1349,20190416,0.056818181818181816
Uts_17_0y_1363,20190416,1.0
Uts_17_0y_1366,20190416,0.07954545454545454
Uts_17_0y_1381,20190416,0.0625
Uts_17_0y_1397,20190416,0.05113636363636364
Uts_17_0y_1405,20190416,0.26704545454545453
Uts_17_0y_1407,20190416,0.10795454545454546
Uts_17_0y_1412,20190416,0.9943181818181818
Uts_17_0y_1413,20190416,0.056818181818181816
Uts_17_0y_1416,20190416,0.23863636363636365
Uts_17_0y_1424,20190416,0.05113636363636364
Uts_17_0y_1442,20190416,0.08522727272727272
Uts_17_0y_1443,20190416,0.2556818181818182
Uts_17_0y_1444,20190416,0.2727272727272727
Uts_17_0y_1448,20190416,0.07954545454545454
Uts_17_0y_1451,20190416,0.16477272727272727
Uts_17_0y_1452,20190416,0.09090909090909091
Uts_17_0y_1460,20190416,0.11363636363636363
Uts_17_0y_1469,20190416,0.125
Uts_17_0y_1471,20190416,0.056818181818181816
Uts_17_0y_1517,20190416,0.056818181818181816
Uts_17_0y_1520,20190416,0.05113636363636364
Uts_17_0y_1537,20190416,0.11363636363636363
Uts_17_0y_1566,20190416,0.0625
Uts_17_0y_1700,20190416,0.056818181818181816
Uts_17_0y_1707,20190416,0.07386363636363637
Uts_17_0y_1708,20190416,0.05113636363636364
Uts_17_0y_1718,20190416,0.06818181818181818
Uts_17_0y_1796,20190416,0.18181818181818182
Uts_17_0y_1800,20190416,0.05113636363636364
Uts_17_0y_1803,20190416,0.09090909090909091
Uts_17_0y_1804,20190416,0.0625
Uts_17_0y_1810,20190416,0.0625
Uts_17_0y_1816,20190416,0.05113636363636364
Uts_17_0y_1819,20190416,0.07386363636363637
Uts_17_0y_1821,20190416,0.05113636363636364
Uts_17_0y_1823,20190416,0.07386363636363637
Uts_17_0y_1824,20190416,0.06818181818181818
Uts_17_0y_1830,20190416,0.17613636363636365
Uts_17_0y_1833,20190416,0.07386363636363637
Uts_17_0y_2004,20190416,0.2556818181818182
Uts_17_0y_2170,20190416,0.0625
Uts_17_0y_2186,20190416,0.18181818181818182
Uts_17_0y_2188,20190416,0.05113636363636364
Uts_17_0y_2189,20190416,0.05113636363636364
Uts_17_0y_2190,20190416,0.13636363636363635
Uts_17_0y_2224,20190416,0.14772727272727273
Uts_17_0y_2225,20190416,0.08522727272727272
Uts_17_0y_2226,20190416,0.10227272727272728
Uts_17_0y_2227,20190416,0.21022727272727273
Uts_17_0y_2228,20190416,0.056818181818181816
Uts_17_0y_2229,20190416,0.14204545454545456
Uts_17_0y_2231,20190416,0.05113636363636364
Uts_17_0y_2240,20190416,0.056818181818181816
Uts_17_0y_2248,20190416,0.05113636363636364
Uts_17_0y_2256,20190416,0.625
Uts_17_0y_2259,20190416,0.0625
Uts_17_0y_2262,20190416,0.056818181818181816
Uts_17_0y_2263,20190416,0.07386363636363637
Uts_17_0y_2270,20190416,0.07954545454545454
Uts_17_0y_2279,20190416,0.07954545454545454
Uts_17_0y_2280,20190416,0.07386363636363637
Uts_17_0y_2281,20190416,0.0625
Uts_17_0y_2283,20190416,0.05113636363636364
Uts_17_0y_2285,20190416,0.10795454545454546
Uts_17_0y_2286,20190416,0.09090909090909091
Uts_17_0y_2287,20190416,0.23295454545454544
Uts_17_0y_2288,20190416,0.0625
Uts_17_0y_2289,20190416,0.07954545454545454
Uts_17_0y_2293,20190416,0.08522727272727272
Uts_17_0y_2294,20190416,0.09090909090909091
Uts_17_0y_2310,20190416,0.05113636363636364
Uts_17_0y_2311,20190416,0.0625
Uts_17_0y_2324,20190416,0.06818181818181818
Uts_17_0y_2327,20190416,0.056818181818181816
Uts_17_0y_2333,20190416,0.09090909090909091
Uts_17_0y_2334,20190416,0.10795454545454546
Uts_17_0y_2340,20190416,0.19886363636363635
Uts_17_0y_2341,20190416,0.11363636363636363
Uts_17_0y_2342,20190416,0.056818181818181816
Uts_17_0y_2348,20190416,0.2159090909090909
Uts_17_0y_2349,20190416,0.14204545454545456
Uts_17_0y_2350,20190416,0.06818181818181818
Uts_17_0y_2351,20190416,0.056818181818181816
Uts_17_0y_2352,20190416,0.05113636363636364
Uts_17_0y_2353,20190416,0.07954545454545454
Uts_17_0y_2355,20190416,0.32386363636363635
Uts_17_0y_2357,20190416,0.1534090909090909
Uts_17_0y_2491,20190416,0.05113636363636364
Uts_17_0y_2493,20190416,0.13636363636363635
Uts_17_0y_2499,20190416,0.07954545454545454
Uts_17_0y_2500,20190416,0.06818181818181818
Uts_17_0y_2503,20190416,0.05113636363636364
Uts_17_0y_2504,20190416,0.056818181818181816
Uts_17_0y_2505,20190416,0.10227272727272728
Uts_17_0y_2507,20190416,0.375
Uts_17_0y_2509,20190416,0.2215909090909091
Uts_17_0y_2511,20190416,0.17613636363636365
Uts_17_0y_2512,20190416,0.21022727272727273
Uts_17_0y_2513,20190416,0.22727272727272727
Uts_17_0y_2514,20190416,0.17045454545454544
Uts_17_0y_2515,20190416,0.10227272727272728
Uts_17_0y_2516,20190416,0.2840909090909091
Uts_17_0y_2517,20190416,0.10795454545454546
Uts_17_0y_2518,20190416,0.05113636363636364
Uts_17_0y_2519,20190416,1.0
Uts_17_0y_2520,20190416,1.0
Uts_17_0y_2521,20190416,1.0
Uts_17_0y_2522,20190416,1.0
Uts_17_0y_2523,20190416,1.0
Uts_17_0y_2524,20190416,1.0
Uts_17_0y_2525,20190416,1.0
Uts_17_0y_2527,20190416,0.08522727272727272
Uts_17_0y_2529,20190416,0.056818181818181816
Uts_17_0y_2531,20190416,0.056818181818181816
Uts_17_0y_2534,20190416,0.11931818181818182
Uts_17_0y_2536,20190416,0.056818181818181816
Uts_17_0y_2537,20190416,0.05113636363636364
Uts_17_0y_2538,20190416,0.056818181818181816
Uts_17_0y_2542,20190416,0.3806818181818182
Uts_17_0y_2543,20190416,0.20454545454545456
Uts_17_0y_2545,20190416,0.3125
Uts_17_0y_2546,20190416,0.05113636363636364
Uts_17_0y_2547,20190416,0.5852272727272727
Uts_17_0y_2548,20190416,0.06818181818181818
Uts_17_0y_2549,20190416,0.08522727272727272
Uts_17_0y_2550,20190416,0.0625
Uts_17_0y_2551,20190416,0.1534090909090909
Uts_17_0y_2552,20190416,0.0625
Uts_17_0y_2553,20190416,0.375
Uts_17_0y_2554,20190416,0.0625
Uts_17_0y_2555,20190416,0.11363636363636363
Uts_17_0y_2556,20190416,0.22727272727272727
Uts_17_0y_2557,20190416,0.05113636363636364
Uts_17_0y_2558,20190416,0.11931818181818182
Uts_17_0y_2560,20190416,0.0625
Uts_17_0y_2561,20190416,0.056818181818181816
Uts_17_0y_2562,20190416,0.056818181818181816
Uts_17_0y_2565,20190416,0.056818181818181816
Uts_17_0y_2566,20190416,0.05113636363636364
Uts_17_0y_2567,20190416,0.5795454545454546
Uts_17_0y_2570,20190416,0.2215909090909091
Uts_17_0y_2582,20190416,0.17045454545454544
Uts_17_0y_2587,20190416,0.0625
Uts_17_0y_2588,20190416,0.056818181818181816
Uts_17_0y_2590,20190416,0.14204545454545456
Uts_17_0y_2594,20190416,0.08522727272727272
Uts_17_0y_2595,20190416,0.10795454545454546
Uts_17_0y_2598,20190416,0.056818181818181816
Uts_17_0y_2600,20190416,0.19318181818181818
Uts_17_0y_2601,20190416,0.06818181818181818
Uts_17_0y_2602,20190416,0.13068181818181818
Uts_17_0y_2604,20190416,0.06818181818181818
Uts_17_0y_2605,20190416,0.06818181818181818
Uts_17_0y_2606,20190416,0.06818181818181818
Uts_17_0y_2607,20190416,0.07954545454545454
Uts_17_0y_2611,20190416,0.08522727272727272
Uts_17_0y_2613,20190416,0.1875
Uts_17_0y_2614,20190416,0.05113636363636364
Uts_17_0y_2615,20190416,0.1875
Uts_17_0y_2616,20190416,0.10227272727272728
Uts_17_0y_2617,20190416,0.13636363636363635
Uts_17_0y_2618,20190416,0.07386363636363637
Uts_17_0y_2619,20190416,0.2784090909090909
Uts_17_0y_2622,20190416,0.1875
Uts_17_0y_2624,20190416,0.11931818181818182
Uts_17_0y_2625,20190416,0.07386363636363637
Uts_17_0y_2627,20190416,0.09659090909090909
Uts_17_0y_2628,20190416,0.08522727272727272
Uts_17_0y_2632,20190416,0.07386363636363637
Uts_17_0y_2633,20190416,0.06818181818181818
Uts_17_0y_2655,20190416,0.06818181818181818
Uts_17_0y_2698,20190416,0.05113636363636364
Uts_17_0y_2720,20190416,0.07386363636363637
Uts_17_0y_2721,20190416,0.056818181818181816
Uts_17_0y_2731,20190416,0.056818181818181816
Uts_17_0y_2736,20190416,0.056818181818181816
Uts_17_0y_2744,20190416,0.36363636363636365
Uts_17_0y_2768,20190416,0.5284090909090909
Uts_17_0y_2769,20190416,0.19886363636363635
Uts_17_0y_2776,20190416,0.3693181818181818
Uts_17_0y_2778,20190416,0.32386363636363635
Uts_17_0y_2798,20190416,0.07954545454545454
Uts_17_0y_2799,20190416,0.10227272727272728
Uts_17_0y_2836,20190416,0.06818181818181818
Uts_17_1y_0534,20190208R,0.44886363636363635
Uts_17_1y_0535,20190208R,0.3806818181818182
Uts_17_1y_0536,20190208R,0.21022727272727273
Uts_17_1y_0537,20190208R,0.3181818181818182
Uts_17_1y_0538,20190208R,0.23863636363636365
Uts_17_1y_0539,20190208R,0.23863636363636365
Uts_17_1y_0543,20190208R,0.06818181818181818
Uts_17_1y_0544,20190208R,0.2159090909090909
Uts_17_1y_0545,20190208R,0.17613636363636365
Uts_17_1y_0546,20190208R,0.1875
Uts_17_1y_0547,20190208R,0.1590909090909091
Uts_17_1y_0548,20190208R,0.125
Uts_17_1y_0549,20190208R,0.13068181818181818
Uts_17_1y_0551,20190208R,0.1875
Uts_17_1y_0552,20190208R,0.11363636363636363
Uts_17_1y_0555,20190208R,0.08522727272727272
Uts_17_1y_0558,20190208R,0.05113636363636364
Uts_17_1y_0560,20190416,0.11363636363636363
Uts_17_1y_0576,20190416,0.07954545454545454
Uts_17_1y_0581,20190416,0.13068181818181818
Uts_17_1y_0582,20190416,0.056818181818181816
Uts_17_1y_0584,20190416,0.056818181818181816
Uts_17_1y_0597,20190416,0.9943181818181818
Uts_17_1y_0598,20190416,0.05113636363636364
Uts_17_1y_0605,20190416,0.09090909090909091
Uts_17_1y_0607,20190416,0.08522727272727272
Uts_17_1y_0629,20190416,0.08522727272727272
Uts_17_1y_0630,20190416,0.05113636363636364
Uts_17_1y_0780,20190416,0.4715909090909091
Uts_17_1y_0790,20190416,0.13068181818181818
Uts_17_1y_0796,20190416,0.056818181818181816
Uts_17_1y_0811,20190416,0.09090909090909091
Uts_17_1y_0826,20190416,0.056818181818181816
Uts_17_1y_0831,20190416,0.06818181818181818
Uts_17_1y_0837,20190416,0.07954545454545454
Uts_17_1y_0839,20190208R,0.06818181818181818
Uts_17_1y_0840,20190208R,0.0625
Uts_17_1y_1183,20190416,0.625
Uts_17_1y_1238,20190416,0.16477272727272727
Uts_17_1y_1241,20190416,0.05113636363636364
Uts_17_1y_1277,20190416,0.16477272727272727
Uts_17_1y_1591,20190416,0.24431818181818182
Uts_17_1y_1655,20190416,0.056818181818181816
Uts_17_1y_1676,20190416,0.056818181818181816
Uts_17_1y_1677,20190416,0.06818181818181818
Uts_17_1y_1684,20190416,0.05113636363636364
Uts_17_1y_1691,20190416,0.05113636363636364
Uts_17_1y_1729,20190416,0.05113636363636364
Uts_17_1y_1730,20190416,0.10227272727272728
Uts_17_1y_1731,20190416,0.05113636363636364
Uts_17_1y_1733,20190416,0.0625
Uts_17_1y_1734,20190416,0.056818181818181816
Uts_17_1y_1742,20190416,0.056818181818181816
Uts_17_1y_1745,20190416,0.1534090909090909
Uts_17_1y_1746,20190416,0.07954545454545454
Uts_17_1y_1760,20190416,1.0
Uts_17_1y_1768,20190416,0.07386363636363637
Uts_17_1y_1769,20190416,0.06818181818181818
Uts_17_1y_1772,20190416,0.05113636363636364
Uts_17_1y_1834,20190416,0.0625
Uts_17_1y_1838,20190416,0.05113636363636364
Uts_17_1y_1839,20190416,0.056818181818181816
Uts_17_1y_1840,20190416,0.056818181818181816
Uts_17_1y_1841,20190416,0.13636363636363635
Uts_17_1y_1843,20190416,0.0625
Uts_17_1y_1853,20190416,0.056818181818181816
Uts_17_1y_1854,20190416,0.13636363636363635
Uts_17_1y_1862,20190416,0.09090909090909091
Uts_17_1y_1863,20190416,0.06818181818181818
Uts_17_1y_1864,20190416,0.0625
Uts_17_1y_1865,20190416,0.30113636363636365
Uts_17_1y_1866,20190416,0.3409090909090909
Uts_17_1y_1867,20190416,1.0
Uts_17_1y_1868,20190416,0.1534090909090909
Uts_17_1y_1872,20190416,0.09090909090909091
Uts_17_1y_1873,20190416,0.18181818181818182
Uts_17_1y_1874,20190416,0.08522727272727272
Uts_17_1y_1875,20190416,0.24431818181818182
Uts_17_1y_1876,20190416,0.0625
Uts_17_1y_1877,20190416,1.0
Uts_17_1y_1878,20190416,0.42045454545454547
Uts_17_1y_1879,20190416,0.9715909090909091
Uts_17_1y_1880,20190416,0.125
Uts_17_1y_1882,20190416,0.23863636363636365
Uts_17_1y_1883,20190416,0.13636363636363635
Uts_17_1y_1885,20190416,0.07954545454545454
Uts_17_1y_1887,20190416,0.05113636363636364
Uts_17_1y_1888,20190416,0.0625
Uts_17_1y_1889,20190416,0.07954545454545454
Uts_17_1y_1893,20190416,0.2159090909090909
Uts_17_1y_1894,20190416,0.10227272727272728
Uts_17_1y_1895,20190416,0.11363636363636363
Uts_17_1y_1896,20190416,0.1590909090909091
Uts_17_1y_1897,20190416,0.09659090909090909
Uts_17_1y_1900,20190416,0.10795454545454546
Uts_17_1y_1901,20190416,0.4090909090909091
Uts_17_1y_1902,20190416,0.3977272727272727
Uts_17_1y_1903,20190416,0.4147727272727273
Uts_17_1y_1904,20190416,0.19886363636363635
Uts_17_1y_1905,20190416,0.20454545454545456
Uts_17_1y_1906,20190416,0.05113636363636364
Uts_17_1y_1907,20190416,0.11363636363636363
Uts_17_1y_1908,20190416,0.07386363636363637
Uts_17_1y_1909,20190416,0.19886363636363635
Uts_17_1y_1910,20190416,0.20454545454545456
Uts_17_1y_1911,20190416,0.6647727272727273
Uts_17_1y_1912,20190416,0.7102272727272727
Uts_17_1y_1913,20190416,0.21022727272727273
Uts_17_1y_1914,20190416,0.17613636363636365
Uts_17_1y_1915,20190416,0.07954545454545454
Uts_17_1y_1917,20190416,0.06818181818181818
Uts_17_1y_1918,20190416,0.11363636363636363
Uts_17_1y_1919,20190416,0.22727272727272727
Uts_17_1y_1920,20190416,0.3068181818181818
Uts_17_1y_1921,20190416,0.13636363636363635
Uts_17_1y_1924,20190416,0.06818181818181818
Uts_17_1y_1927,20190416,0.5681818181818182
Uts_17_1y_1931,20190416,0.05113636363636364
Uts_17_1y_1932,20190416,0.11931818181818182
Uts_17_1y_1933,20190416,0.6193181818181818
Uts_17_1y_1934,20190416,0.0625
Uts_17_1y_1938,20190416,0.09659090909090909
Uts_17_1y_1939,20190416,0.0625
Uts_17_1y_1940,20190416,0.2840909090909091
Uts_17_1y_1942,20190416,0.056818181818181816
Uts_17_1y_1943,20190416,0.7784090909090909
Uts_17_1y_1950,20190416,0.10227272727272728
Uts_17_1y_1951,20190416,1.0
Uts_17_1y_1953,20190416,0.05113636363636364
Uts_17_1y_2366,20190416,0.0625
Uts_17_1y_2369,20190416,0.375
Uts_17_1y_2371,20190416,0.45454545454545453
Uts_17_1y_2374,20190416,0.08522727272727272
Uts_17_1y_2381,20190416,0.3465909090909091
Uts_17_1y_2382,20190416,0.05113636363636364
Uts_17_1y_2392,20190416,0.10227272727272728
Uts_17_1y_2393,20190416,0.10227272727272728
Uts_17_1y_2394,20190416,0.3125
Uts_17_1y_2395,20190416,0.056818181818181816
Uts_17_1y_2418,20190416,0.05113636363636364
Uts_17_1y_2419,20190416,0.20454545454545456
Uts_17_1y_2424,20190416,0.24431818181818182
Uts_17_1y_2431,20190416,0.26704545454545453
Uts_17_1y_2432,20190416,0.2556818181818182
Uts_17_1y_2434,20190416,0.19886363636363635
Uts_17_1y_2437,20190416,0.10227272727272728
Uts_17_1y_2441,20190416,0.16477272727272727
Uts_17_1y_2443,20190416,0.07386363636363637
Uts_17_1y_2446,20190416,0.3125
Uts_17_1y_2454,20190416,0.056818181818181816
Uts_17_1y_2455,20190416,0.08522727272727272
Uts_17_1y_2466,20190416,0.0625
Uts_17_1y_2467,20190416,0.14772727272727273
Uts_17_1y_2469,20190416,0.07386363636363637
Uts_17_1y_2845,20190416,0.0625
Uts_17_1y_2848,20190416,0.056818181818181816
Uts_17_1y_2849,20190416,0.07386363636363637
Uts_17_1y_2851,20190416,0.0625
Uts_17_1y_2852,20190416,0.14772727272727273
Uts_17_1y_2854,20190416,0.19318181818181818
Uts_17_1y_2855,20190416,0.10227272727272728
Uts_17_1y_2862,20190416,0.42045454545454547
Uts_17_1y_2863,20190416,0.19886363636363635
Uts_17_1y_2865,20190416,0.20454545454545456
Uts_17_1y_2868,20190416,0.05113636363636364
Uts_17_1y_2869,20190416,0.05113636363636364
Uts_17_1y_2873,20190416,0.056818181818181816
Uts_17_1y_2874,20190416,0.0625
Uts_17_1y_2876,20190416,0.07386363636363637
Uts_17_1y_2877,20190416,0.14204545454545456
Uts_17_1y_2878,20190416,1.0
Uts_17_1y_2885,20190416,0.23863636363636365
Uts_17_1y_2886,20190416,0.05113636363636364
Uts_17_1y_2887,20190416,0.056818181818181816
Uts_17_1y_2889,20190416,0.0625
Uts_17_1y_2893,20190416,0.16477272727272727
Uts_17_1y_2894,20190416,0.056818181818181816
Uts_17_1y_2903,20190416,0.07954545454545454
Uts_17_2y_0637,20190416,0.08522727272727272
Uts_17_2y_0645,20190416,0.19886363636363635
Uts_17_2y_0650,20190416,0.1534090909090909
Uts_17_2y_1292,20190416,0.1534090909090909
Uts_17_2y_1299,20190416,0.05113636363636364
Uts_17_2y_1776,20190416,0.2159090909090909
Uts_17_2y_1784,20190416,0.06818181818181818
Uts_17_2y_2476,20190416,0.20454545454545456
Uts_17_2y_2477,20190416,0.09659090909090909
Uts_17_2y_2910,20190416,0.4431818181818182
Uts_17_3y_0656,20190416,0.07386363636363637
Uts_17_3y_1304,20190416,0.09090909090909091
Uts_18_0y_0072,20200219N,0.0625
Uts_18_0y_0103,20200219N,0.06818181818181818
Uts_18_0y_0108,20200219N,0.056818181818181816
Uts_18_0y_0109,20200219N,0.14204545454545456
Uts_18_0y_0116,20200219N,0.07954545454545454
Uts_18_0y_0117,20200219N,0.08522727272727272
Uts_18_0y_0210,20200219N,0.44886363636363635
Uts_18_0y_0252,20200219N,0.056818181818181816
Uts_18_0y_0258,20200219N,0.13636363636363635
Uts_18_0y_0295,20200219N,0.13068181818181818
Uts_18_0y_0303,20200219N,0.056818181818181816
Uts_18_0y_0319,20200219N,0.05113636363636364
Uts_18_0y_0323,20200219N,0.125
Uts_18_0y_0328,20200219N,0.07954545454545454
Uts_18_0y_0337,20200219N,0.09659090909090909
Uts_18_0y_0349,20200219N,0.14204545454545456
Uts_18_0y_0350,20200219N,0.05113636363636364
Uts_18_0y_0351,20200219N,0.11363636363636363
Uts_18_0y_0356,20200219N,0.08522727272727272
Uts_18_0y_0357,20200219N,0.32386363636363635
Uts_18_0y_0358,20200219N,0.08522727272727272
Uts_18_0y_0359,20200219N,0.11931818181818182
Uts_18_0y_0365,20200219N,0.08522727272727272
Uts_18_0y_0367,20200219N,0.125
Uts_18_0y_0391,20200219N,0.05113636363636364
Uts_18_0y_0396,20200219N,0.10227272727272728
Uts_18_0y_0427,20200219N,0.09659090909090909
Uts_18_0y_0464,20200219N,0.11363636363636363
Uts_18_0y_0466,20200219N,0.05113636363636364
Uts_18_0y_0468,20200219N,0.2159090909090909
Uts_18_0y_0473,20200219N,0.07954545454545454
Uts_18_0y_0474,20200219N,0.09659090909090909
Uts_18_0y_0476,20200219N,0.0625
Uts_18_0y_0480,20200219N,0.056818181818181816
Uts_18_0y_0481,20200219N,0.14772727272727273
Uts_18_0y_0486,20200219N,0.05113636363636364
Uts_18_0y_0493,20200219N,0.056818181818181816
Uts_18_0y_0497,20200219N,0.05113636363636364
Uts_18_0y_0498,20200219N,0.08522727272727272
Uts_18_0y_0508,20200219N,0.07386363636363637
Uts_18_0y_0509,20200219N,0.07386363636363637
Uts_18_0y_0514,20200219N,0.09090909090909091
Uts_18_0y_0522,20200219N,0.07386363636363637
Uts_18_0y_0528,20200219N,0.06818181818181818
Uts_18_0y_0529,20200219N,0.10795454545454546
Uts_18_0y_0542,20200219N,0.13068181818181818
Uts_18_0y_0544,20200219N,0.07954545454545454
Uts_18_0y_0545,20200219N,0.11931818181818182
Uts_18_0y_0551,20200219N,0.1590909090909091
Uts_18_0y_0552,20200219N,0.125
Uts_18_0y_0576,20200219N,0.05113636363636364
Uts_18_0y_0578,20200219N,0.11363636363636363
Uts_18_0y_0583,20200219N,0.1590909090909091
Uts_18_0y_0593,20200219N,0.05113636363636364
Uts_18_0y_0675,20200219N,0.07954545454545454
Uts_18_0y_0677,20200219N,0.056818181818181816
Uts_18_0y_0681,20200219N,0.09090909090909091
Uts_18_0y_0694,20200219N,0.0625
Uts_18_0y_0701,20200219N,0.07386363636363637
Uts_18_0y_0721,20200219N,0.08522727272727272
Uts_18_0y_0723,20200219N,0.056818181818181816
Uts_18_0y_0737,20200219N,0.07954545454545454
Uts_18_0y_0739,20200219N,0.07954545454545454
Uts_18_0y_0854,20200219N,0.07386363636363637
Uts_18_0y_0858,20200219N,0.09659090909090909
Uts_18_0y_0863,20200219N,0.05113636363636364
Uts_18_0y_0864,20200219N,0.06818181818181818
Uts_18_0y_0868,20200219N,0.056818181818181816
Uts_18_0y_0877,20200219N,0.0625
Uts_18_0y_0893,20200219N,0.09659090909090909
Uts_18_0y_0900,20200219N,0.05113636363636364
Uts_18_0y_0901,20200219N,0.0625
Uts_18_0y_0925,20200219N,0.1590909090909091
Uts_18_0y_0930,20200219N,0.30113636363636365
Uts_18_0y_0936,20200219N,1.0
Uts_18_0y_0946,20200219N,0.22727272727272727
Uts_18_0y_0969,20200219N,0.05113636363636364
Uts_18_0y_1157,20200219N,0.13068181818181818
Uts_18_0y_1227,20200219N,0.13068181818181818
Uts_18_0y_1237,20200219N,0.2159090909090909
Uts_18_0y_1305,20200219N,0.1534090909090909
Uts_18_0y_1313,20200219N,0.1875
Uts_18_0y_1318,20200219N,0.10227272727272728
Uts_18_0y_1333,20200219N,0.09090909090909091
Uts_18_0y_1340,20200219N,0.11363636363636363
Uts_18_0y_1349,20200219N,0.1590909090909091
Uts_18_0y_1355,20200219N,0.05113636363636364
Uts_18_0y_1362,20200219N,0.05113636363636364
Uts_18_0y_1367,20200219N,0.08522727272727272
Uts_18_0y_1374,20200219N,0.056818181818181816
Uts_18_0y_1375,20200219N,0.09659090909090909
Uts_18_0y_1381,20200219N,0.09090909090909091
Uts_18_0y_1388,20200219N,0.0625
Uts_18_0y_1396,20200316N,0.09659090909090909
Uts_18_0y_1420,20200316N,0.1590909090909091
Uts_18_0y_1423,20200316N,0.30113636363636365
Uts_18_0y_1435,20200316N,0.14204545454545456
Uts_18_0y_1489,20200316N,0.125
Uts_18_0y_1498,20200316N,0.26136363636363635
Uts_18_0y_1503,20200316N,1.0
Uts_18_0y_1513,20200316N,0.056818181818181816
Uts_18_0y_1519,20200316N,0.125
Uts_18_0y_1521,20200316N,0.42613636363636365
Uts_18_0y_1527,20200316N,0.25
Uts_18_0y_1528,20200316N,0.09090909090909091
Uts_18_0y_1529,20200316N,0.05113636363636364
Uts_18_0y_1531,20200316N,0.21022727272727273
Uts_18_0y_1537,20200316N,0.056818181818181816
Uts_18_0y_1543,20200316N,0.09090909090909091
Uts_18_0y_1558,20200316N,0.2556818181818182
Uts_18_0y_1560,20200316N,0.06818181818181818
Uts_18_0y_1574,20200316N,0.14772727272727273
Uts_18_0y_1577,20200316N,0.056818181818181816
Uts_18_0y_1584,20200316N,0.07386363636363637
Uts_18_0y_1596,20200316N,0.11363636363636363
Uts_18_0y_1597,20200316N,0.09090909090909091
Uts_18_0y_1598,20200316N,0.0625
Uts_18_0y_1606,20200316N,0.08522727272727272
Uts_18_0y_1611,20200316N,0.21022727272727273
Uts_18_0y_1614,20200316N,0.07954545454545454
Uts_18_0y_1679,20200316N,0.07954545454545454
Uts_18_0y_1690,20200316N,0.09090909090909091
Uts_18_0y_1691,20200316N,0.056818181818181816
Uts_18_0y_1692,20200316N,0.07954545454545454
Uts_18_0y_1695,20200316N,0.0625
Uts_18_0y_1697,20200316N,0.05113636363636364
Uts_18_0y_1699,20200316N,0.05113636363636364
Uts_18_0y_1704,20200316N,0.1534090909090909
Uts_18_0y_1713,20200316N,0.07954545454545454
Uts_18_0y_1717,20200316N,0.10227272727272728
Uts_18_0y_1723,20200316N,0.05113636363636364
Uts_18_0y_1729,20200316N,0.10795454545454546
Uts_18_0y_1731,20200316N,0.09090909090909091
Uts_18_0y_1737,20200316N,0.13636363636363635
Uts_18_0y_1822,20200316N,0.05113636363636364
Uts_18_0y_1825,20200316N,0.05113636363636364
Uts_18_0y_1827,20200316N,0.10795454545454546
Uts_18_0y_1832,20200316N,0.056818181818181816
Uts_18_0y_1839,20200316N,0.06818181818181818
Uts_18_0y_2024,20200406N,0.05113636363636364
Uts_18_0y_2148,20200406N,0.09659090909090909
Uts_18_0y_2156,20200406N,0.08522727272727272
Uts_18_0y_2163,20200406N,0.06818181818181818
Uts_18_0y_2164,20200406N,0.05113636363636364
Uts_18_0y_2171,20200406N,0.05113636363636364
Uts_18_0y_2173,20200406N,0.05113636363636364
Uts_18_0y_2187,20200406N,0.07954545454545454
Uts_18_0y_2288,20200406N,0.07954545454545454
Uts_18_0y_2296,20200406N,0.6079545454545454
Uts_18_0y_2318,20200406N,0.14772727272727273
Uts_18_0y_2348,20200316N,0.07954545454545454
Uts_18_0y_2350,20200316N,0.32386363636363635
Uts_18_0y_2356,20200316N,0.07954545454545454
Uts_18_0y_2357,20200316N,0.06818181818181818
Uts_18_0y_2371,20200316N,0.9772727272727273
Uts_18_0y_2373,20200316N,0.09090909090909091
Uts_18_0y_2374,20200316N,0.056818181818181816
Uts_18_0y_2376,20200316N,0.06818181818181818
Uts_18_0y_2386,20200316N,0.11363636363636363
