OffspID,Dam,Sire,DamOrigin,SireOrigin,DamNatalPop,SireNatalPop
Uts_0Y_2015_1367,usF2014,Uts_14A_076,NA,local,NA,TenoMainstem
Uts_0Y_2015_1368,Uts_14A_066,Uts_14A_103,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1369,usF2014,Uts_14A_060,NA,local,NA,TenoMainstem
Uts_0Y_2015_1370,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1371,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1372,usF2014,Uts_14A_041,NA,local,NA,TenoMainstem
Uts_0Y_2015_1373,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1374,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1375,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1376,usF2014,Uts_14A_042,NA,local,NA,TenoMainstem
Uts_0Y_2015_1377,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1378,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1379,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1380,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1381,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1382,Uts_14A_066,Uts_14A_085,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1383,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1384,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1385,usF2014,Uts_14A_030,NA,local,NA,TenoMainstem
Uts_0Y_2015_1386,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1387,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1388,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1389,usF2014,Uts_14A_076,NA,local,NA,TenoMainstem
Uts_0Y_2015_1390,usF2014,Uts_14A_062,NA,local,NA,TenoMainstem
Uts_0Y_2015_1391,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1392,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1393,usF2014,Uts_14A_053,NA,local,NA,TenoMainstem
Uts_0Y_2015_1394,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1395,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1396,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1397,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1398,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1399,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1400,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1401,Uts_14A_108,Uts_14A_092,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1402,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1403,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1404,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1405,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1406,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1407,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1408,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1409,Uts_14A_108,Uts_14A_055,local,disperser,TenoMainstem,Outakoski
Uts_0Y_2015_1410,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1411,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1412,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1413,usF2014,Uts_14A_099,NA,local,NA,TenoMainstem
Uts_0Y_2015_1414,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1415,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1416,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1417,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1418,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1419,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1420,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1421,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1422,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1423,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1424,usF2014,Uts_14A_033,NA,local,NA,TenoMainstem
Uts_0Y_2015_1425,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1426,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1427,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1428,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1429,usF2014,Uts_14A_033,NA,local,NA,TenoMainstem
Uts_0Y_2015_1430,usF2014,Uts_14A_031,NA,local,NA,TenoMainstem
Uts_0Y_2015_1431,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1432,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1433,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1434,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1435,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1436,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1437,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1438,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1439,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1440,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1441,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1442,usF2014,Uts_14A_099,NA,local,NA,TenoMainstem
Uts_0Y_2015_1443,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1444,usF2014,Uts_14A_099,NA,local,NA,TenoMainstem
Uts_0Y_2015_1445,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1446,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1447,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1448,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1449,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1450,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1451,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1452,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1453,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1454,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1455,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1456,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1457,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1458,Uts_14A_108,Uts_14A_068,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1459,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1460,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1461,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1462,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1463,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1464,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1465,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1466,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1467,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1468,usF2014,Uts_14A_076,NA,local,NA,TenoMainstem
Uts_0Y_2015_1469,usF2014,Uts_14A_083,NA,local,NA,TenoMainstem
Uts_0Y_2015_1470,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1471,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1472,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1473,usF2014,Uts_14A_083,NA,local,NA,TenoMainstem
Uts_0Y_2015_1474,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1475,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1476,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1477,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1478,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1479,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1480,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1481,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1482,usF2014,Uts_14A_060,NA,local,NA,TenoMainstem
Uts_0Y_2015_1483,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1484,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1485,Uts_14A_024,Uts_14A_091,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1486,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1487,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1488,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1489,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1490,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1491,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1492,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1493,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1494,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1495,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1497,usF2014,Uts_14A_053,NA,local,NA,TenoMainstem
Uts_0Y_2015_1498,usF2014,Uts_14A_083,NA,local,NA,TenoMainstem
Uts_0Y_2015_1500,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1501,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1502,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1503,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1504,usF2014,Uts_14A_099,NA,local,NA,TenoMainstem
Uts_0Y_2015_1505,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1506,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1507,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1508,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1509,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1510,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1511,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1512,usF2014,Uts_14A_055,NA,disperser,NA,Outakoski
Uts_0Y_2015_1513,usF2014,Uts_14A_055,NA,disperser,NA,Outakoski
Uts_0Y_2015_1514,usF2014,Uts_14A_069,NA,local,NA,TenoMainstem
Uts_0Y_2015_1515,usF2014,Uts_14A_025,NA,local,NA,TenoMainstem
Uts_0Y_2015_1516,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1517,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1518,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1519,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1520,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1521,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1522,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1523,usF2014,Uts_14A_099,NA,local,NA,TenoMainstem
Uts_0Y_2015_1524,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1525,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1526,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1527,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1528,usF2014,Uts_14A_060,NA,local,NA,TenoMainstem
Uts_0Y_2015_1529,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1530,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1531,Uts_14A_108,Uts_14A_068,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1532,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1533,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1534,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1535,Uts_14A_024,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1536,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1537,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1538,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1539,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1540,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1541,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1542,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1543,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1544,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1545,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1546,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1547,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1548,Uts_14A_066,Uts_14A_085,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1549,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1550,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1551,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1552,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1553,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1554,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1555,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1556,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1558,usF2014,Uts_14A_085,NA,local,NA,TenoMainstem
Uts_0Y_2015_1559,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1560,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1561,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1562,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1563,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1564,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1565,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1566,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1567,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1568,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1569,usF2014,Uts_14A_083,NA,local,NA,TenoMainstem
Uts_0Y_2015_1570,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1571,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1572,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1573,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1574,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1575,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1576,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1577,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1578,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1579,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1580,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1581,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1582,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1583,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1584,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1585,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1586,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1587,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1588,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1589,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1590,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1591,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1592,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1593,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1594,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1595,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1596,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1597,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1598,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1599,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1600,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1601,Uts_14A_108,Uts_14A_076,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1602,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1603,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1604,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1605,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1606,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1607,usF2014,Uts_14A_055,NA,disperser,NA,Outakoski
Uts_0Y_2015_1608,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1609,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1610,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1611,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1612,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1613,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1614,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1615,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1616,Uts_14A_108,Uts_14A_076,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1617,Uts_14A_066,Uts_14A_103,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1618,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1619,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1620,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1621,usF2014,Uts_14A_053,NA,local,NA,TenoMainstem
Uts_0Y_2015_1622,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1623,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1624,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1625,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1626,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1627,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1628,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1629,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1630,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1631,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1632,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1633,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1634,usF2014,Uts_14A_083,NA,local,NA,TenoMainstem
Uts_0Y_2015_1635,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1636,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1637,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1638,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1639,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1640,usF2014,Uts_14A_033,NA,local,NA,TenoMainstem
Uts_0Y_2015_1641,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1642,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1643,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1644,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1645,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1646,usF2014,Uts_14A_068,NA,local,NA,TenoMainstem
Uts_0Y_2015_1647,usF2014,Uts_14A_060,NA,local,NA,TenoMainstem
Uts_0Y_2015_1648,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1649,usF2014,Uts_14A_033,NA,local,NA,TenoMainstem
Uts_0Y_2015_1650,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1651,usF2014,Uts_14A_033,NA,local,NA,TenoMainstem
Uts_0Y_2015_1652,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1653,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1654,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1655,usF2014,Uts_14A_055,NA,disperser,NA,Outakoski
Uts_0Y_2015_1656,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1657,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1658,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1659,usF2014,Uts_14A_088,NA,local,NA,TenoMainstem
Uts_0Y_2015_1660,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1661,usF2014,Uts_14A_060,NA,local,NA,TenoMainstem
Uts_0Y_2015_1662,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1663,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1664,usF2014,Uts_14A_012,NA,local,NA,TenoMainstem
Uts_0Y_2015_1665,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1666,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1667,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1668,usF2014,Uts_14A_089,NA,local,NA,TenoMainstem
Uts_0Y_2015_1669,Uts_14A_108,Uts_14A_055,local,disperser,TenoMainstem,Outakoski
Uts_0Y_2015_1670,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1671,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1672,usF2014,Uts_14A_025,NA,local,NA,TenoMainstem
Uts_0Y_2015_1673,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1674,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1675,Uts_14A_108,Uts_14A_092,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1676,Uts_14A_108,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1677,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1678,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1679,usF2014,Uts_14A_025,NA,local,NA,TenoMainstem
Uts_0Y_2015_1680,usF2014,Uts_14A_055,NA,disperser,NA,Outakoski
Uts_0Y_2015_1681,Uts_14A_108,Uts_14A_055,local,disperser,TenoMainstem,Outakoski
Uts_0Y_2015_1682,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1683,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1684,usF2014,Uts_14A_103,NA,local,NA,TenoMainstem
Uts_0Y_2015_1685,usF2014,Uts_14A_091,NA,local,NA,TenoMainstem
Uts_0Y_2015_1686,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1687,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1688,usF2014,Uts_14A_025,NA,local,NA,TenoMainstem
Uts_0Y_2015_1689,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1690,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1691,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1692,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1693,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1694,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1695,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1696,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1697,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1698,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1699,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1700,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1701,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1702,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1703,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1704,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1705,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1706,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1707,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1708,usF2014,Uts_14A_020,NA,local,NA,TenoMainstem
Uts_0Y_2015_1709,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1710,usF2014,Uts_14A_027,NA,local,NA,TenoMainstem
Uts_0Y_2015_1711,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1712,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1713,Uts_14A_024,usM2014,local,NA,TenoMainstem,NA
Uts_0Y_2015_1714,usF2014,Uts_14A_042,NA,local,NA,TenoMainstem
Uts_0Y_2015_1715,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1716,Uts_14A_108,Uts_14A_053,local,local,TenoMainstem,TenoMainstem
Uts_0Y_2015_1717,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1718,usF2014,NA,NA,NA,NA,NA
Uts_0Y_2015_1719,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1720,usF2014,usM2014,NA,NA,NA,NA
Uts_0Y_2015_1721,usF2014,usM2014,NA,NA,NA,NA
