id,dam,sire,birth_year,gender
Uts_13_0y_0232,*612,#329,2,female
Uts_13_0y_0216,*612,#335,2,female
Uts_13_0y_0226,*612,#60,2,male
Uts_13_0y_0282,*612,#60,2,female
Uts_13_0y_0320,*612,#60,2,male
Uts_13_0y_0336,*612,#60,2,female
Uts_13_0y_0343,*612,#60,2,male
Uts_13_0y_0347,*612,#60,2,male
Uts_13_0y_0356,*612,#60,2,female
Uts_13_0y_0361,*612,#60,2,male
Uts_13_0y_0366,*612,#60,2,male
Uts_13_0y_0368,*612,#60,2,male
Uts_13_0y_0378,*612,#60,2,male
Uts_13_0y_0382,*612,#60,2,female
Uts_13_0y_0205,*606,#329,2,male
Uts_13_0y_0234,*606,#329,2,male
UTS_16_1y_0040,*665,Uts_14A_024,2,female
UTS_16_1y_0097,*629,#367,2,male
UTS_16_1y_0168,*629,#367,2,female
UTS_16_0y_1668,*629,#265,2,male
UTS_16_1y_0171,*658,#367,2,male
UTS_15_2y_0067,*658,#444,2,female
UTS_16_1y_0024,*658,#343,2,female
UTS_16_1y_0236,*35,#367,2,male
UTS_17_0y_1057,*35,#28,2,female
UTS_16_1y_0022,*453,#355,2,female
UTS_16_0y_1848,*453,#343,2,male
UTS_17_0y_0455,*453,#265,2,female
Uts_13_0y_0370,*756,#336,2,male
UTS_15_2y_0035,*796,#213,2,male
UTS_15_2y_0056,*804,#213,2,male
UTS_15_2y_0090,*809,#32,2,male
UTS_15_2y_0070,*809,#336,2,female
UTS_15_2y_0080,*812,#336,2,female
UTS_16_2y_0022,*314,#32,2,female
UTS_17_0y_2023,*314,#213,2,female
Uts_13_0y_0199,*604,Uts_12A_019,2,male
UTS_15_2y_0107,*604,Uts_12A_019,2,male
UTS_15_2y_0030,*795,#213,2,female
Uts_13_0y_0242,*619,#336,2,female
Uts_13_0y_0329,*619,#336,2,female
UTS_15_2y_0076,*811,#336,2,female
UTS_15_2y_0099,*811,Uts_12A_019,2,female
UTS_17_0y_1087,UTS_16A_110,#32,2,male
UTS_16_0y_1550,*625,UTS_15A_066,2,female
UTS_17_1y_1919,*266,#41,2,male
UTS_17_1y_0634,*266,#41,2,female
UTS_16_0y_0224,*266,#41,2,male
UTS_16_0y_0230,*266,#41,2,male
UTS_16_0y_0301,*266,#41,2,male
UTS_16_0y_0498,*266,#41,2,female
UTS_16_0y_0542,*266,#41,2,male
UTS_16_0y_0951,*266,#41,2,male
UTS_16_0y_1201,*266,#41,2,male
UTS_16_0y_1285,*266,#41,2,male
UTS_16_0y_1840,*266,#41,2,male
UTS_16_0y_2106,*266,#41,2,female
UTS_16_0y_2304,*266,#41,2,male
UTS_16_0y_0463,*266,#191,2,female
UTS_16_0y_0877,*266,#200,2,female
UTS_17_1y_1842,*266,Uts22,2,female
UTS_17_1y_1938,*266,Uts22,2,male
UTS_16_0y_0029,*266,Uts22,2,female
UTS_16_0y_0039,*266,Uts22,2,female
UTS_16_0y_0112,*266,Uts22,2,male
UTS_16_0y_0212,*266,Uts22,2,female
UTS_16_0y_0213,*266,Uts22,2,female
UTS_16_0y_0263,*266,Uts22,2,female
UTS_16_0y_0268,*266,Uts22,2,male
UTS_16_0y_0806,*266,Uts22,2,female
UTS_16_0y_0869,*266,Uts22,2,female
UTS_16_0y_0888,*266,Uts22,2,male
UTS_16_0y_0912,*266,Uts22,2,male
UTS_16_0y_0930,*266,Uts22,2,male
UTS_16_0y_0947,*266,Uts22,2,female
UTS_16_0y_0953,*266,Uts22,2,female
UTS_16_0y_0954,*266,Uts22,2,male
UTS_16_0y_0978,*266,Uts22,2,male
UTS_16_0y_1072,*266,Uts22,2,male
UTS_16_0y_1090,*266,Uts22,2,female
UTS_16_0y_1163,*266,Uts22,2,female
UTS_16_0y_1169,*266,Uts22,2,male
UTS_16_0y_1170,*266,Uts22,2,male
UTS_16_0y_1200,*266,Uts22,2,male
UTS_16_0y_1238,*266,Uts22,2,male
UTS_16_0y_1297,*266,Uts22,2,female
UTS_16_0y_1636,*266,Uts22,2,male
UTS_16_0y_1703,*266,Uts22,2,female
UTS_16_0y_1744,*266,Uts22,2,female
UTS_16_0y_1780,*266,Uts22,2,female
UTS_16_0y_1852,*266,Uts22,2,female
UTS_16_0y_1938,*266,Uts22,2,female
UTS_16_0y_2072,*266,Uts22,2,female
UTS_16_0y_2103,*266,Uts22,2,female
UTS_16_0y_2114,*266,Uts22,2,female
UTS_16_0y_2204,*266,Uts22,2,female
UTS_16_0y_2303,*266,Uts22,2,female
UTS_16_0y_2327,*266,Uts22,2,female
UTS_16_0y_0392,*266,#54,2,female
UTS_16_0y_0421,*266,#54,2,female
UTS_16_0y_0879,*266,#54,2,male
UTS_16_0y_1063,*266,#54,2,female
UTS_16_0y_1202,*266,#54,2,female
UTS_16_0y_1205,*266,#54,2,male
UTS_16_0y_1233,*266,#54,2,male
UTS_16_0y_1234,*266,#54,2,male
UTS_16_0y_2041,*266,#54,2,male
UTS_16_0y_2061,*266,#54,2,male
UTS_16_0y_1486,*266,#54,2,female
UTS_16_0y_0083,*266,UTS_15A_030,2,male
UTS_16_0y_1389,*266,UTS_15A_030,2,female
UTS_16_0y_2058,*266,UTS_15A_030,2,male
UTS_17_1y_1925,*266,#48,2,male
UTS_16_0y_0141,*266,#48,2,male
UTS_16_0y_1100,*266,#48,2,male
UTS_16_0y_1148,*266,#48,2,female
UTS_16_0y_1767,*266,#48,2,female
UTS_17_1y_2436,*358,UTS_15A_055,2,female
UTS_17_1y_2434,*357,Uts22,2,female
UTS_17_1y_2898,*357,Uts22,2,male
UTS_16_0y_0126,*357,Uts22,2,male
UTS_16_0y_0450,*357,Uts22,2,female
UTS_16_0y_0468,*357,Uts22,2,male
UTS_16_0y_0940,*357,Uts22,2,female
UTS_16_0y_1040,*357,Uts22,2,female
UTS_16_0y_1236,*357,Uts22,2,female
UTS_16_0y_1268,*357,Uts22,2,female
UTS_16_0y_1769,*357,Uts22,2,male
UTS_16_0y_2195,*357,Uts22,2,female
UTS_17_1y_1728,UTS_15A_024,#41,2,male
UTS_16_0y_0481,UTS_15A_024,#41,2,female
UTS_16_0y_0883,UTS_15A_024,#41,2,male
UTS_16_0y_0931,UTS_15A_024,#41,2,female
UTS_16_0y_1280,UTS_15A_024,#55,2,male
UTS_16_0y_0597,*553,#167,2,male
UTS_17_1y_2869,*406,#55,2,female
UTS_17_1y_0786,*406,#55,2,male
UTS_16_0y_0302,*406,#55,2,male
UTS_16_0y_0728,*406,#55,2,female
UTS_16_0y_0866,*406,#55,2,female
UTS_16_0y_0096,UTS_15A_024,#73,2,female
UTS_16_0y_1300,UTS_15A_024,#73,2,male
UTS_16_0y_1375,UTS_15A_024,#73,2,female
UTS_17_1y_1149,UTS_15A_020,#41,2,male
UTS_17_1y_1913,UTS_15A_020,#41,2,female
UTS_17_1y_2365,UTS_15A_020,#41,2,female
UTS_17_1y_0599,UTS_15A_020,#41,2,female
UTS_16_0y_0057,UTS_15A_020,#41,2,male
UTS_16_0y_0201,UTS_15A_020,#41,2,female
UTS_16_0y_0246,UTS_15A_020,#41,2,female
UTS_16_0y_0379,UTS_15A_020,#41,2,male
UTS_16_0y_0538,UTS_15A_020,#41,2,female
UTS_16_0y_0553,UTS_15A_020,#41,2,female
UTS_16_0y_0778,UTS_15A_020,#41,2,male
UTS_16_0y_0941,UTS_15A_020,#41,2,female
UTS_16_0y_0994,UTS_15A_020,#41,2,male
UTS_16_0y_1044,UTS_15A_020,#41,2,male
UTS_16_0y_1216,UTS_15A_020,#41,2,male
UTS_16_0y_2255,UTS_15A_020,#41,2,female
UTS_16_0y_1403,UTS_15A_020,#41,2,male
UTS_17_1y_1742,UTS_15A_020,#55,2,male
UTS_17_1y_2387,UTS_15A_020,#81,2,female
UTS_17_1y_0789,UTS_15A_020,#81,2,male
UTS_16_0y_0571,UTS_15A_020,#81,2,male
UTS_16_0y_1489,UTS_15A_020,#81,2,male
UTS_16_0y_1661,UTS_15A_020,#81,2,female
UTS_16_0y_1787,UTS_15A_020,#81,2,male
UTS_16_0y_2123,UTS_15A_020,#81,2,male
UTS_16_0y_0088,UTS_15A_020,#199,2,female
UTS_16_0y_0376,UTS_15A_020,#199,2,female
UTS_16_0y_0496,UTS_15A_020,#199,2,female
UTS_16_0y_0678,UTS_15A_020,#199,2,female
UTS_16_0y_1027,UTS_15A_020,#199,2,female
UTS_16_0y_1114,UTS_15A_020,#199,2,female
UTS_16_0y_1185,UTS_15A_020,#199,2,male
UTS_16_0y_1325,UTS_15A_020,#199,2,male
UTS_16_0y_1689,UTS_15A_020,#199,2,male
UTS_16_0y_1743,UTS_15A_020,#199,2,female
UTS_16_0y_1792,UTS_15A_020,#199,2,female
UTS_16_0y_1881,UTS_15A_020,#199,2,male
UTS_16_0y_2355,UTS_15A_020,#199,2,male
UTS_16_0y_1419,UTS_15A_020,#199,2,male
UTS_16_0y_1393,UTS_15A_020,UTS_15A_030,2,male
UTS_16_0y_2126,UTS_15A_020,UTS_15A_030,2,male
UTS_16_0y_0271,UTS_15A_020,#48,2,female
UTS_16_0y_0552,UTS_15A_020,#48,2,female
UTS_16_0y_1171,UTS_15A_020,#48,2,male
UTS_16_0y_2152,UTS_15A_020,#48,2,male
UTS_16_0y_2346,UTS_15A_020,#48,2,female
UTS_17_1y_1180,UTS_15A_020,#53,2,male
UTS_17_1y_1750,UTS_15A_020,#53,2,female
UTS_17_1y_0592,UTS_15A_020,#53,2,female
UTS_16_0y_0062,UTS_15A_020,#53,2,male
UTS_16_0y_0794,UTS_15A_020,#53,2,male
UTS_16_0y_0853,UTS_15A_020,#53,2,female
UTS_16_0y_1283,UTS_15A_020,#53,2,male
UTS_16_0y_1343,UTS_15A_020,#53,2,male
UTS_16_0y_1696,UTS_15A_020,#53,2,female
UTS_16_0y_1864,UTS_15A_020,#53,2,female
UTS_16_0y_0049,*507,#199,2,male
UTS_17_1y_1176,UTS_15A_009,#41,2,male
UTS_16_0y_0393,UTS_15A_009,#41,2,male
UTS_16_0y_0971,UTS_15A_009,#41,2,female
UTS_16_0y_1115,UTS_15A_009,#41,2,male
UTS_16_0y_1203,UTS_15A_009,#41,2,male
UTS_16_0y_1654,UTS_15A_009,#41,2,female
UTS_17_1y_1687,UTS_15A_020,#73,2,male
UTS_17_1y_2425,UTS_15A_020,#73,2,male
UTS_17_1y_2888,UTS_15A_020,#73,2,male
UTS_17_1y_0787,UTS_15A_020,#73,2,female
UTS_16_0y_0037,UTS_15A_020,#73,2,male
UTS_16_0y_0116,UTS_15A_020,#73,2,female
UTS_16_0y_0380,UTS_15A_020,#73,2,male
UTS_16_0y_0474,UTS_15A_020,#73,2,female
UTS_16_0y_0476,UTS_15A_020,#73,2,female
UTS_16_0y_0732,UTS_15A_020,#73,2,female
UTS_16_0y_0901,UTS_15A_020,#73,2,male
UTS_16_0y_0957,UTS_15A_020,#73,2,male
UTS_16_0y_1156,UTS_15A_020,#73,2,male
UTS_16_0y_1161,UTS_15A_020,#73,2,female
UTS_16_0y_1291,UTS_15A_020,#73,2,female
UTS_16_0y_1319,UTS_15A_020,#73,2,female
UTS_16_0y_1370,UTS_15A_020,#73,2,female
UTS_16_0y_1613,UTS_15A_020,#73,2,male
UTS_16_0y_1831,UTS_15A_020,#73,2,male
UTS_16_0y_1832,UTS_15A_020,#73,2,male
UTS_16_0y_1850,UTS_15A_020,#73,2,male
UTS_16_0y_1887,UTS_15A_020,#73,2,female
UTS_16_0y_1967,UTS_15A_020,#73,2,male
UTS_16_0y_2121,UTS_15A_020,#73,2,female
UTS_16_0y_2226,UTS_15A_020,#73,2,female
UTS_16_0y_2264,UTS_15A_020,#73,2,male
UTS_17_1y_2386,UTS_15A_009,#48,2,male
UTS_17_1y_1866,*278,#53,2,female
UTS_17_2y_2477,*367,#41,2,female
UTS_17_1y_0601,*367,#41,2,female
UTS_16_0y_0471,*367,#41,2,male
UTS_17_1y_1240,UTS_15A_073,UTS_15A_010,2,female
UTS_17_1y_2861,UTS_15A_073,UTS_15A_010,2,female
UTS_16_0y_0235,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_0360,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_0711,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_0916,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_1199,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_1288,UTS_15A_073,UTS_15A_010,2,female
UTS_16_0y_1861,UTS_15A_073,UTS_15A_010,2,female
UTS_16_0y_1976,UTS_15A_073,UTS_15A_010,2,female
UTS_16_0y_1990,UTS_15A_073,UTS_15A_010,2,male
UTS_16_0y_0186,*367,UTS_15A_010,2,male
UTS_17_1y_1239,UTS_15A_022,#41,2,male
UTS_16_0y_1282,UTS_15A_022,#41,2,female
UTS_17_1y_1168,UTS_15A_022,#53,2,female
UTS_17_1y_1874,UTS_15A_022,#53,2,female
UTS_16_0y_0903,UTS_15A_022,#53,2,male
UTS_16_0y_0924,UTS_15A_022,#53,2,male
UTS_16_0y_0948,UTS_15A_022,#53,2,male
UTS_16_0y_1023,UTS_15A_022,#53,2,female
UTS_16_0y_1056,UTS_15A_022,#53,2,female
UTS_16_0y_1062,UTS_15A_022,#53,2,female
UTS_16_0y_1087,UTS_15A_022,#53,2,female
UTS_16_0y_1104,UTS_15A_022,#53,2,female
UTS_16_0y_1109,UTS_15A_022,#53,2,female
UTS_17_0y_1545,*51,#41,2,male
UTS_17_1y_2886,*51,#41,2,female
UTS_16_0y_0205,*51,#41,2,unknown
UTS_16_0y_0219,*51,#41,2,male
UTS_16_0y_0319,*51,#41,2,female
UTS_16_0y_0332,*51,#41,2,male
UTS_16_0y_0414,*51,#41,2,male
UTS_16_0y_0451,*51,#41,2,male
UTS_16_0y_0962,*51,#41,2,male
UTS_16_0y_0985,*51,#41,2,male
UTS_16_0y_1038,*51,#41,2,female
UTS_16_0y_1066,*51,#41,2,male
UTS_16_0y_1067,*51,#41,2,male
UTS_16_0y_1755,*51,#41,2,female
UTS_16_0y_1835,*51,#41,2,female
UTS_16_0y_1928,*51,#41,2,male
UTS_16_0y_2039,*51,#41,2,female
UTS_17_1y_1689,*51,UTS_15A_066,2,male
UTS_17_1y_0568,*51,UTS_15A_066,2,male
UTS_16_0y_0403,*51,#191,2,male
UTS_16_0y_0995,*51,#200,2,female
UTS_17_1y_1150,*51,Uts22,2,female
UTS_17_1y_1852,*51,Uts22,2,female
UTS_17_1y_1926,*51,Uts22,2,female
UTS_17_1y_2460,*51,Uts22,2,female
UTS_17_1y_0792,*51,Uts22,2,female
UTS_16_0y_0218,*51,Uts22,2,male
UTS_16_0y_0295,*51,Uts22,2,male
UTS_16_0y_0339,*51,Uts22,2,female
UTS_16_0y_0473,*51,Uts22,2,male
UTS_16_0y_0730,*51,Uts22,2,male
UTS_16_0y_0805,*51,Uts22,2,female
UTS_16_0y_0963,*51,Uts22,2,female
UTS_16_0y_0991,*51,Uts22,2,male
UTS_16_0y_1051,*51,Uts22,2,male
UTS_16_0y_1088,*51,Uts22,2,female
UTS_16_0y_1131,*51,Uts22,2,male
UTS_16_0y_1188,*51,Uts22,2,male
UTS_16_0y_1219,*51,Uts22,2,male
UTS_16_0y_1286,*51,Uts22,2,male
UTS_16_0y_1536,*51,Uts22,2,female
UTS_16_0y_1718,*51,Uts22,2,male
UTS_16_0y_2140,*51,Uts22,2,female
UTS_16_0y_2229,*51,Uts22,2,male
UTS_16_0y_2239,*51,Uts22,2,female
UTS_16_0y_1405,*51,Uts22,2,female
UTS_16_0y_1481,*51,Uts22,2,male
UTS_17_1y_1654,*51,#54,2,female
UTS_17_1y_1848,*51,#54,2,male
UTS_17_1y_2907,*51,#54,2,female
UTS_16_0y_0936,*51,#54,2,male
UTS_16_0y_1130,*51,#54,2,male
UTS_16_0y_1251,*51,#54,2,male
UTS_16_0y_1585,*51,#54,2,female
UTS_16_0y_1776,*51,#54,2,male
UTS_16_0y_1875,*51,#54,2,female
UTS_17_1y_2442,*51,#48,2,male
UTS_16_0y_0722,*51,#48,2,male
UTS_16_0y_1845,*51,#48,2,female
UTS_17_1y_1930,*292,#48,2,male
UTS_16_0y_1939,*292,#48,2,female
UTS_16_0y_0242,*522,#41,2,female
UTS_16_0y_0934,*522,#41,2,female
UTS_17_1y_1843,*267,UTS_15A_066,2,male
UTS_17_1y_1949,*267,UTS_15A_066,2,male
UTS_17_1y_2867,*267,UTS_15A_066,2,female
UTS_17_1y_0785,*267,UTS_15A_066,2,male
UTS_16_0y_0058,*267,UTS_15A_066,2,male
UTS_16_0y_0318,*267,UTS_15A_066,2,male
UTS_16_0y_1152,*267,UTS_15A_066,2,male
UTS_16_0y_1552,*267,UTS_15A_066,2,male
UTS_16_0y_1773,*267,UTS_15A_066,2,female
UTS_16_0y_1778,*267,UTS_15A_066,2,female
UTS_16_0y_1919,*267,UTS_15A_066,2,female
UTS_16_0y_1923,*267,UTS_15A_066,2,female
UTS_16_0y_2036,*267,UTS_15A_066,2,female
UTS_16_0y_2055,*267,UTS_15A_066,2,male
UTS_16_0y_2166,*267,UTS_15A_066,2,female
UTS_16_0y_2252,*267,UTS_15A_066,2,male
UTS_16_0y_0335,*522,#54,2,male
UTS_16_0y_0885,*522,#54,2,male
UTS_16_0y_0798,*267,#191,2,male
UTS_16_0y_1812,*267,#191,2,male
UTS_16_0y_1615,*267,#200,2,male
UTS_16_0y_1801,*267,#200,2,male
UTS_16_0y_1937,*267,#200,2,female
UTS_16_0y_2016,*267,#200,2,female
UTS_16_0y_2074,*267,#200,2,female
UTS_16_0y_2107,*267,#200,2,female
UTS_16_0y_2200,*267,#200,2,male
UTS_16_0y_2224,*267,#200,2,female
UTS_16_0y_0555,*267,Uts22,2,female
UTS_16_0y_2182,*267,Uts22,2,female
UTS_16_0y_2280,*267,#54,2,female
UTS_16_0y_2045,*636,#77,2,male
UTS_16_0y_0551,*267,UTS_15A_030,2,female
UTS_16_0y_1650,*267,#339,2,male
UTS_16_0y_1065,*267,#73,2,male
UTS_16_3y_0030,*751,#41,2,female
UTS_15_1y_0412,*751,#41,2,male
UTS_15_1y_0446,*751,#41,2,female
UTS_15_1y_0477,*751,#41,2,female
UTS_15_2y_0069,*751,#41,2,male
UTS_16_0y_1866,*633,Uts22,2,female
UTS_16_0y_1016,*590,#36,2,male
UTS_16_0y_1796,*590,#36,2,female
UTS_16_0y_1617,*624,UTS_15A_055,2,male
UTS_16_0y_1500,*624,#81,2,male
UTS_16_0y_1589,*624,#81,2,male
UTS_16_0y_1686,*624,#81,2,male
UTS_16_0y_1806,*624,#81,2,female
UTS_17_1y_1920,*290,#77,2,female
UTS_16_0y_1749,*267,#36,2,male
UTS_16_0y_2124,*267,#36,2,female
UTS_16_0y_1409,*817,#81,2,female
UTS_16_0y_1086,*252,#41,2,female
UTS_16_0y_1303,*252,#41,2,female
UTS_17_1y_1755,*252,UTS_15A_066,2,female
UTS_16_0y_0274,*252,UTS_15A_066,2,female
UTS_16_0y_1916,*252,UTS_15A_066,2,male
UTS_16_0y_2000,*252,UTS_15A_066,2,male
UTS_16_0y_2082,*252,UTS_15A_066,2,male
UTS_16_0y_2127,*252,UTS_15A_066,2,female
UTS_16_0y_2207,*252,UTS_15A_066,2,female
UTS_16_1y_0319,*252,UTS_15A_066,2,male
UTS_17_1y_1836,*252,#191,2,female
UTS_16_0y_2358,*252,#191,2,male
UTS_17_2y_1981,*252,#200,2,female
UTS_17_2y_2915,*252,#200,2,female
UTS_17_1y_0790,*252,#200,2,male
UTS_16_0y_1758,*252,#200,2,male
UTS_16_0y_2297,*252,#200,2,male
UTS_16_0y_0183,*252,UTS_15A_010,2,female
UTS_16_0y_1064,*252,UTS_15A_010,2,male
UTS_16_0y_1222,*252,UTS_15A_010,2,male
UTS_16_0y_1333,*598,#54,2,male
UTS_17_1y_2371,UTS_15A_070,#55,2,male
UTS_17_1y_2446,UTS_15A_070,#55,2,male
UTS_16_0y_0159,UTS_15A_070,#55,2,female
UTS_16_0y_0291,UTS_15A_070,#55,2,male
UTS_16_0y_1391,UTS_15A_070,#318,2,male
UTS_16_0y_0086,UTS_15A_070,Uts22,2,male
UTS_16_0y_0852,UTS_15A_070,Uts22,2,female
UTS_16_0y_1125,UTS_15A_070,Uts22,2,male
UTS_16_0y_0823,UTS_15A_070,#48,2,unknown
UTS_16_0y_0909,UTS_15A_070,#53,2,male
UTS_16_0y_1407,UTS_15A_070,#53,2,female
UTS_17_1y_2465,*363,Uts22,2,male
UTS_16_0y_1265,*363,UTS_15A_030,2,male
UTS_16_0y_1666,*628,#77,2,male
UTS_16_0y_1658,*628,UTS_15A_055,2,female
UTS_16_0y_1431,*628,UTS_15A_055,2,female
UTS_17_1y_2397,*249,#41,2,male
UTS_16_0y_0402,*249,#41,2,unknown
UTS_16_0y_0779,*249,UTS_15A_066,2,male
UTS_16_0y_2356,*249,UTS_15A_066,2,male
UTS_16_0y_2179,*249,#191,2,male
UTS_16_0y_1642,*249,#200,2,male
UTS_16_0y_1763,*249,#200,2,male
UTS_16_0y_2320,*249,#200,2,male
UTS_16_0y_0413,*249,Uts22,2,male
UTS_16_0y_0489,*249,Uts22,2,female
UTS_16_0y_0844,*249,Uts22,2,female
UTS_16_0y_0863,*249,Uts22,2,male
UTS_16_0y_0908,*249,Uts22,2,male
UTS_16_0y_1042,*249,Uts22,2,male
UTS_16_0y_1107,*249,Uts22,2,male
UTS_16_0y_1160,*249,Uts22,2,female
UTS_16_0y_1179,*249,Uts22,2,female
UTS_16_0y_1271,*249,Uts22,2,male
UTS_16_0y_1822,*249,Uts22,2,male
UTS_16_0y_1401,*249,Uts22,2,male
UTS_17_1y_1739,*249,#81,2,male
UTS_16_0y_1542,*249,#81,2,female
UTS_16_0y_1598,*249,#81,2,female
UTS_16_0y_1618,*249,#81,2,male
UTS_16_0y_1734,*249,#81,2,male
UTS_16_0y_1911,*249,#81,2,female
UTS_16_0y_1466,*249,#81,2,female
UTS_16_0y_0050,*249,#54,2,female
UTS_16_0y_0106,*249,#54,2,male
UTS_16_0y_0190,*249,#54,2,male
UTS_16_0y_0904,*249,#54,2,female
UTS_16_0y_2351,*249,#54,2,male
UTS_16_0y_0650,*249,UTS_15A_030,2,male
UTS_16_0y_0817,*249,#48,2,female
UTS_16_0y_0880,*249,#48,2,female
UTS_16_0y_0893,*249,#48,2,female
UTS_16_0y_0976,*249,#48,2,male
UTS_16_0y_1198,*249,#48,2,female
UTS_16_0y_1660,*249,#53,2,female
UTS_16_0y_2241,*249,#53,2,male
UTS_16_0y_1532,UTS_15A_076,#77,2,male
UTS_16_0y_1641,UTS_15A_076,#77,2,male
UTS_17_1y_1256,UTS_15A_076,#81,2,female
UTS_17_1y_1259,UTS_15A_076,#81,2,male
UTS_17_1y_1270,UTS_15A_076,#81,2,male
UTS_17_1y_1282,UTS_15A_076,#81,2,male
UTS_17_1y_1733,UTS_15A_076,#81,2,female
UTS_17_1y_1743,UTS_15A_076,#81,2,female
UTS_17_1y_1872,UTS_15A_076,#81,2,female
UTS_16_0y_0018,UTS_15A_076,#81,2,female
UTS_16_0y_0563,UTS_15A_076,#81,2,male
UTS_16_0y_0577,UTS_15A_076,#81,2,male
UTS_16_0y_0586,UTS_15A_076,#81,2,female
UTS_16_0y_0588,UTS_15A_076,#81,2,male
UTS_16_0y_0590,UTS_15A_076,#81,2,male
UTS_16_0y_0593,UTS_15A_076,#81,2,male
UTS_16_0y_1392,UTS_15A_076,#81,2,female
UTS_16_0y_1578,UTS_15A_076,#81,2,male
UTS_16_0y_1653,UTS_15A_076,#81,2,female
UTS_16_0y_1659,UTS_15A_076,#81,2,female
UTS_16_0y_1687,UTS_15A_076,#81,2,male
UTS_16_0y_1760,UTS_15A_076,#81,2,male
UTS_16_0y_1458,UTS_15A_076,#81,2,female
UTS_16_0y_1869,*634,UTS_15A_066,2,male
UTS_16_0y_1980,*634,UTS_15A_066,2,male
UTS_16_0y_2008,*634,UTS_15A_066,2,male
UTS_16_0y_2117,*634,UTS_15A_066,2,female
UTS_16_0y_2349,*634,UTS_15A_066,2,male
UTS_16_0y_1872,*634,#200,2,female
UTS_16_0y_1146,*593,UTS_15A_030,2,female
UTS_16_0y_0181,*519,UTS_15A_030,2,male
UTS_17_1y_2463,UTS_15A_076,UTS_15A_026,2,male
UTS_17_1y_2471,UTS_15A_076,UTS_15A_026,2,male
UTS_17_1y_0610,UTS_15A_076,UTS_15A_026,2,male
UTS_17_1y_0809,UTS_15A_076,UTS_15A_026,2,male
UTS_17_1y_0829,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_0024,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_0028,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1329,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1330,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1335,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1358,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1490,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1505,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1508,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1510,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1512,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1515,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1559,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1612,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1639,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1697,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1739,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1954,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1964,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_2091,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_2274,UTS_15A_076,UTS_15A_026,2,female
UTS_16_0y_1450,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1462,UTS_15A_076,UTS_15A_026,2,male
UTS_16_0y_1469,UTS_15A_076,UTS_15A_026,2,female
UTS_17_1y_1245,UTS_15A_013,#77,2,male
UTS_17_1y_1251,UTS_15A_013,#77,2,female
UTS_17_1y_1758,UTS_15A_013,#77,2,female
UTS_17_1y_1944,UTS_15A_013,#77,2,male
UTS_17_1y_2367,UTS_15A_013,#77,2,male
UTS_17_1y_0812,UTS_15A_013,#77,2,female
UTS_16_0y_0579,UTS_15A_013,#77,2,female
UTS_16_0y_1377,UTS_15A_013,#77,2,female
UTS_16_0y_1504,UTS_15A_013,#77,2,male
UTS_16_0y_1525,UTS_15A_013,#77,2,female
UTS_16_0y_1557,UTS_15A_013,#77,2,female
UTS_16_0y_1720,UTS_15A_013,#77,2,male
UTS_16_0y_1992,UTS_15A_013,#77,2,female
UTS_16_0y_2027,UTS_15A_013,#77,2,male
UTS_16_0y_2289,UTS_15A_013,#77,2,male
UTS_16_0y_1397,UTS_15A_013,#77,2,male
UTS_16_0y_1437,UTS_15A_013,#77,2,male
UTS_16_0y_1478,UTS_15A_013,#77,2,female
UTS_16_0y_1722,UTS_15A_013,#318,2,male
UTS_16_0y_1534,UTS_15A_013,#53,2,female
UTS_16_0y_1441,UTS_15A_013,#53,2,male
UTS_17_1y_2896,*249,#36,2,male
UTS_16_0y_0108,*249,#36,2,female
UTS_16_0y_0776,*249,#36,2,male
UTS_16_0y_0999,*249,#36,2,female
UTS_16_0y_1174,*249,#36,2,male
UTS_16_0y_1347,*249,#36,2,female
UTS_17_1y_1922,*284,UTS_15A_066,2,female
UTS_17_2y_2475,*284,UTS_15A_066,2,male
