offspring,microsat_dam,microsat_sire,snp_dam,snp_sire
UTS_14_0Y_0242,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0243,NA,NA,id_miss,id_miss
UTS_14_0Y_0244,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0245,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0246,NA,NA,id_miss,id_miss
UTS_14_0Y_0247,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0248,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0249,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0250,NA,NA,id_miss,id_miss
UTS_14_0Y_0251,NA,NA,id_miss,id_miss
UTS_14_0Y_0252,NA,NA,id_miss,id_miss
UTS_14_0Y_0253,NA,NA,id_miss,id_miss
UTS_14_0Y_0254,NA,NA,id_miss,id_miss
UTS_14_0Y_0255,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0256,NA,NA,id_miss,id_miss
UTS_14_0Y_0257,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0258,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0259,NA,NA,id_miss,id_miss
UTS_14_0Y_0260,UTS_13A_066,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0261,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0262,UTS_13A_066,NA,id_miss,id_miss
UTS_14_0Y_0263,NA,NA,id_miss,id_miss
UTS_14_0Y_0265,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0266,NA,NA,id_miss,id_miss
UTS_14_0Y_0267,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0268,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0269,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0270,NA,NA,id_miss,id_miss
UTS_14_0Y_0271,NA,NA,id_miss,id_miss
UTS_14_0Y_0273,UTS_13A_065,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0274,NA,UTS_13A_019,id_miss,id_miss
UTS_14_0Y_0275,NA,NA,id_miss,id_miss
UTS_14_0Y_0276,NA,NA,id_miss,id_miss
UTS_14_0Y_0277,UTS_13A_037,NA,id_miss,id_miss
UTS_14_0Y_0278,NA,NA,id_miss,id_miss
UTS_14_0Y_0279,NA,NA,id_miss,id_miss
UTS_14_0Y_0280,NA,NA,id_miss,id_miss
UTS_14_0Y_0281,NA,NA,id_miss,id_miss
UTS_14_0Y_0282,NA,NA,id_miss,id_miss
UTS_14_0Y_0283,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0284,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0285,NA,NA,id_miss,id_miss
UTS_14_0Y_0286,NA,NA,id_miss,id_miss
UTS_14_0Y_0287,NA,NA,id_miss,id_miss
UTS_14_0Y_0288,NA,NA,id_miss,id_miss
UTS_14_0Y_0289,UTS_13A_037,NA,id_miss,id_miss
UTS_14_0Y_0290,NA,NA,id_miss,id_miss
UTS_14_0Y_0291,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0292,NA,NA,id_miss,id_miss
UTS_14_0Y_0293,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0294,NA,NA,id_miss,id_miss
UTS_14_0Y_0295,NA,NA,id_miss,id_miss
UTS_14_0Y_0296,NA,NA,id_miss,id_miss
UTS_14_0Y_0297,NA,NA,id_miss,id_miss
UTS_14_0Y_0298,NA,NA,id_miss,id_miss
UTS_14_0Y_0299,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0300,NA,NA,id_miss,id_miss
UTS_14_0Y_0301,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0302,NA,NA,id_miss,id_miss
UTS_14_0Y_0303,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0304,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0305,UTS_13A_058,NA,id_miss,id_miss
UTS_14_0Y_0306,NA,NA,id_miss,id_miss
UTS_14_0Y_0307,NA,NA,id_miss,id_miss
UTS_14_0Y_0308,NA,UTS_13A_026,id_miss,id_miss
UTS_14_0Y_0309,UTS_13A_047,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0310,NA,NA,id_miss,id_miss
UTS_14_0Y_0311,NA,NA,id_miss,id_miss
UTS_14_0Y_0312,UTS_13A_065,UTS_13A_057,id_miss,id_miss
UTS_14_0Y_0313,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0314,NA,NA,id_miss,id_miss
UTS_14_0Y_0315,NA,NA,id_miss,id_miss
UTS_14_0Y_0316,NA,NA,id_miss,id_miss
UTS_14_0Y_0317,NA,NA,id_miss,id_miss
UTS_14_0Y_0318,NA,NA,id_miss,id_miss
UTS_14_0Y_0319,NA,NA,id_miss,id_miss
UTS_14_0Y_0320,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0321,NA,NA,id_miss,id_miss
UTS_14_0Y_0322,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0323,NA,NA,id_miss,id_miss
UTS_14_0Y_0324,NA,NA,id_miss,id_miss
UTS_14_0Y_0325,NA,NA,id_miss,id_miss
UTS_14_0Y_0326,UTS_13A_044,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0327,NA,NA,id_miss,id_miss
UTS_14_0Y_0328,NA,NA,id_miss,id_miss
UTS_14_0Y_0330,NA,NA,id_miss,id_miss
UTS_14_0Y_0331,NA,NA,id_miss,id_miss
UTS_14_0Y_0332,NA,NA,id_miss,id_miss
UTS_14_0Y_0333,NA,NA,id_miss,id_miss
UTS_14_0Y_0334,NA,NA,id_miss,id_miss
UTS_14_0Y_0335,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0336,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0337,NA,NA,id_miss,id_miss
UTS_14_0Y_0338,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0339,NA,NA,id_miss,id_miss
UTS_14_0Y_0340,NA,NA,id_miss,id_miss
UTS_14_0Y_0341,NA,NA,id_miss,id_miss
UTS_14_0Y_0342,NA,NA,id_miss,id_miss
UTS_14_0Y_0343,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0344,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0345,NA,NA,id_miss,id_miss
UTS_14_0Y_0346,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0348,NA,NA,id_miss,id_miss
UTS_14_0Y_0349,NA,NA,id_miss,id_miss
UTS_14_0Y_0350,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0351,NA,NA,id_miss,id_miss
UTS_14_0Y_0352,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0353,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0354,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0355,NA,NA,id_miss,id_miss
UTS_14_0Y_0356,NA,NA,id_miss,id_miss
UTS_14_0Y_0357,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0358,NA,NA,id_miss,id_miss
UTS_14_0Y_0359,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0360,NA,NA,id_miss,id_miss
UTS_14_0Y_0361,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0362,NA,NA,id_miss,id_miss
UTS_14_0Y_0363,NA,NA,id_miss,id_miss
UTS_14_0Y_0364,NA,NA,id_miss,id_miss
UTS_14_0Y_0365,NA,NA,id_miss,id_miss
UTS_14_0Y_0366,NA,NA,id_miss,id_miss
UTS_14_0Y_0367,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0368,NA,NA,id_miss,id_miss
UTS_14_0Y_0369,NA,NA,id_miss,id_miss
UTS_14_0Y_0371,NA,NA,id_miss,id_miss
UTS_14_0Y_0372,NA,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0373,NA,NA,id_miss,id_miss
UTS_14_0Y_0374,NA,NA,id_miss,id_miss
UTS_14_0Y_0375,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0376,NA,NA,id_miss,id_miss
UTS_14_0Y_0377,NA,NA,id_miss,id_miss
UTS_14_0Y_0378,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0379,UTS_13A_047,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0380,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0381,NA,NA,id_miss,id_miss
UTS_14_0Y_0382,NA,NA,id_miss,id_miss
UTS_14_0Y_0383,NA,NA,id_miss,id_miss
UTS_14_0Y_0384,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0385,NA,NA,id_miss,id_miss
UTS_14_0Y_0386,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0387,NA,NA,id_miss,id_miss
UTS_14_0Y_0388,NA,NA,id_miss,id_miss
UTS_14_0Y_0389,NA,NA,id_miss,id_miss
UTS_14_0Y_0390,NA,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0391,NA,NA,id_miss,id_miss
UTS_14_0Y_0392,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0393,NA,NA,id_miss,id_miss
UTS_14_0Y_0394,UTS_13A_039,NA,id_miss,id_miss
UTS_14_0Y_0395,NA,NA,id_miss,id_miss
UTS_14_0Y_0396,NA,NA,id_miss,id_miss
UTS_14_0Y_0397,NA,NA,id_miss,id_miss
UTS_14_0Y_0398,NA,NA,id_miss,id_miss
UTS_14_0Y_0399,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0400,UTS_13A_033,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0401,NA,NA,id_miss,id_miss
UTS_14_0Y_0403,NA,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0404,NA,NA,id_miss,id_miss
UTS_14_0Y_0405,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0406,NA,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0407,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0408,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0409,NA,NA,id_miss,id_miss
UTS_14_0Y_0410,NA,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0411,NA,NA,id_miss,id_miss
UTS_14_0Y_0412,NA,NA,id_miss,id_miss
UTS_14_0Y_0413,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0414,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0415,NA,UTS_13A_001,id_miss,id_miss
UTS_14_0Y_0416,NA,NA,id_miss,id_miss
UTS_14_0Y_0417,NA,NA,id_miss,id_miss
UTS_14_0Y_0418,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0419,NA,NA,id_miss,id_miss
UTS_14_0Y_0420,NA,NA,id_miss,id_miss
UTS_14_0Y_0421,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0422,NA,NA,id_miss,id_miss
UTS_14_0Y_0423,NA,NA,id_miss,id_miss
UTS_14_0Y_0424,NA,UTS_13A_056,id_miss,id_miss
UTS_14_0Y_0425,NA,NA,id_miss,id_miss
UTS_14_0Y_0426,NA,NA,id_miss,id_miss
UTS_14_0Y_0427,NA,NA,id_miss,id_miss
UTS_14_0Y_0428,NA,NA,id_miss,id_miss
UTS_14_0Y_0429,NA,UTS_13A_009,id_miss,id_miss
UTS_14_0Y_0430,NA,NA,id_miss,id_miss
UTS_14_0Y_0431,NA,NA,id_miss,id_miss
UTS_14_0Y_0432,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0433,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0434,NA,NA,id_miss,id_miss
UTS_14_0Y_0435,NA,NA,id_miss,id_miss
UTS_14_0Y_0436,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0437,NA,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0438,NA,NA,id_miss,id_miss
UTS_14_0Y_0439,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0440,NA,UTS_13A_063,id_miss,id_miss
UTS_14_0Y_0441,NA,NA,id_miss,id_miss
UTS_14_0Y_0442,NA,UTS_13A_019,id_miss,id_miss
UTS_14_0Y_0443,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0444,NA,NA,id_miss,id_miss
UTS_14_0Y_0445,NA,NA,id_miss,id_miss
UTS_14_0Y_0446,NA,NA,id_miss,id_miss
UTS_14_0Y_0447,NA,UTS_13A_052,id_miss,id_miss
UTS_14_0Y_0448,NA,UTS_13A_063,id_miss,id_miss
UTS_14_0Y_0449,NA,NA,id_miss,id_miss
UTS_14_0Y_0450,NA,NA,id_miss,id_miss
UTS_14_0Y_0451,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0452,NA,NA,id_miss,id_miss
UTS_14_0Y_0453,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0454,NA,NA,id_miss,id_miss
UTS_14_0Y_0455,NA,NA,id_miss,id_miss
UTS_14_0Y_0456,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0457,NA,NA,id_miss,id_miss
UTS_14_0Y_0458,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0459,NA,NA,id_miss,id_miss
UTS_14_0Y_0460,NA,NA,id_miss,id_miss
UTS_14_0Y_0461,NA,NA,id_miss,id_miss
UTS_14_0Y_0462,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0463,NA,NA,id_miss,id_miss
UTS_14_0Y_0464,NA,NA,id_miss,id_miss
UTS_14_0Y_0465,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0466,NA,NA,id_miss,id_miss
UTS_14_0Y_0467,NA,NA,id_miss,id_miss
UTS_14_0Y_0468,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0469,NA,NA,id_miss,id_miss
UTS_14_0Y_0470,NA,NA,id_miss,id_miss
UTS_14_0Y_0471,NA,NA,id_miss,id_miss
UTS_14_0Y_0472,NA,NA,id_miss,id_miss
UTS_14_0Y_0473,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0474,NA,NA,id_miss,id_miss
UTS_14_0Y_0475,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0476,NA,NA,id_miss,id_miss
UTS_14_0Y_0477,NA,NA,id_miss,id_miss
UTS_14_0Y_0478,NA,NA,id_miss,id_miss
UTS_14_0Y_0479,UTS_13A_033,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0480,NA,UTS_13A_006,id_miss,id_miss
UTS_14_0Y_0481,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0482,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0483,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0484,NA,UTS_13A_014,id_miss,id_miss
UTS_14_0Y_0485,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0486,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0487,NA,NA,id_miss,id_miss
UTS_14_0Y_0488,NA,NA,id_miss,id_miss
UTS_14_0Y_0489,UTS_13A_033,UTS_13A_051,id_miss,id_miss
UTS_14_0Y_0490,UTS_13A_033,UTS_13A_007,id_miss,id_miss
UTS_14_0Y_0491,NA,NA,id_miss,id_miss
UTS_14_0Y_0492,NA,NA,id_miss,id_miss
UTS_14_0Y_0493,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0494,NA,NA,id_miss,id_miss
UTS_14_0Y_0495,NA,NA,id_miss,id_miss
UTS_14_0Y_0496,NA,NA,id_miss,id_miss
UTS_14_0Y_0497,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0498,NA,NA,id_miss,id_miss
UTS_14_0Y_0499,NA,UTS_13A_063,id_miss,id_miss
UTS_14_0Y_0500,NA,UTS_13A_006,id_miss,id_miss
UTS_14_0Y_0501,NA,NA,id_miss,id_miss
UTS_14_0Y_0502,NA,NA,id_miss,id_miss
UTS_14_0Y_0504,NA,NA,id_miss,id_miss
UTS_14_0Y_0505,NA,UTS_13A_001,id_miss,id_miss
UTS_14_0Y_0507,NA,NA,id_miss,id_miss
UTS_14_0Y_0508,NA,NA,id_miss,id_miss
UTS_14_0Y_0509,NA,NA,id_miss,id_miss
UTS_14_0Y_0510,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0511,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0512,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0513,NA,NA,id_miss,id_miss
UTS_14_0Y_0514,UTS_13A_065,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0515,NA,NA,id_miss,id_miss
UTS_14_0Y_0516,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0517,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0518,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0519,NA,NA,id_miss,id_miss
UTS_14_0Y_0520,UTS_13A_033,UTS_13A_006,id_miss,id_miss
UTS_14_0Y_0521,NA,NA,id_miss,id_miss
UTS_14_0Y_0522,NA,NA,id_miss,id_miss
UTS_14_0Y_0523,NA,NA,id_miss,id_miss
UTS_14_0Y_0524,NA,NA,id_miss,id_miss
UTS_14_0Y_0525,NA,NA,id_miss,id_miss
UTS_14_0Y_0526,NA,UTS_13A_063,id_miss,id_miss
UTS_14_0Y_0527,NA,NA,id_miss,id_miss
UTS_14_0Y_0528,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0529,NA,NA,id_miss,id_miss
UTS_14_0Y_0530,NA,NA,id_miss,id_miss
UTS_14_0Y_0531,NA,NA,id_miss,id_miss
UTS_14_0Y_0533,NA,NA,id_miss,id_miss
UTS_14_0Y_0534,NA,NA,id_miss,id_miss
UTS_14_0Y_0535,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0536,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0537,UTS_13A_047,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0539,NA,NA,id_miss,id_miss
UTS_14_0Y_0540,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0541,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0542,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0543,NA,NA,id_miss,id_miss
UTS_14_0Y_0544,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0545,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0546,NA,UTS_13A_063,id_miss,id_miss
UTS_14_0Y_0547,UTS_13A_033,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0548,NA,NA,id_miss,id_miss
UTS_14_0Y_0549,NA,NA,id_miss,id_miss
UTS_14_0Y_0550,NA,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0551,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0552,NA,NA,id_miss,id_miss
UTS_14_0Y_0553,NA,NA,id_miss,id_miss
UTS_14_0Y_0555,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0556,NA,NA,id_miss,id_miss
UTS_14_0Y_0557,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0558,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0559,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0560,UTS_13A_039,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0561,NA,NA,id_miss,id_miss
UTS_14_0Y_0563,NA,NA,id_miss,id_miss
UTS_14_0Y_0564,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0565,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0566,UTS_13A_039,NA,id_miss,id_miss
UTS_14_0Y_0567,NA,UTS_13A_057,id_miss,id_miss
UTS_14_0Y_0568,UTS_13A_047,UTS_13A_051,id_miss,id_miss
UTS_14_0Y_0569,NA,NA,id_miss,id_miss
UTS_14_0Y_0571,NA,NA,id_miss,id_miss
UTS_14_0Y_0572,NA,NA,id_miss,id_miss
UTS_14_0Y_0573,NA,NA,id_miss,id_miss
UTS_14_0Y_0574,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0575,UTS_13A_033,UTS_13A_007,id_miss,id_miss
UTS_14_0Y_0576,NA,NA,id_miss,id_miss
UTS_14_0Y_0577,NA,NA,id_miss,id_miss
UTS_14_0Y_0578,UTS_13A_039,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0579,NA,NA,id_miss,id_miss
UTS_14_0Y_0580,NA,NA,id_miss,id_miss
UTS_14_0Y_0581,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0582,NA,NA,id_miss,id_miss
UTS_14_0Y_0583,NA,NA,id_miss,id_miss
UTS_14_0Y_0584,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0585,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0586,NA,NA,id_miss,id_miss
UTS_14_0Y_0587,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0588,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0589,NA,UTS_13A_009,id_miss,id_miss
UTS_14_0Y_0590,NA,NA,id_miss,id_miss
UTS_14_0Y_0591,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0592,NA,NA,id_miss,id_miss
UTS_14_0Y_0593,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0594,NA,NA,id_miss,id_miss
UTS_14_0Y_0595,NA,NA,id_miss,id_miss
UTS_14_0Y_0596,NA,NA,id_miss,id_miss
UTS_14_0Y_0597,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0598,NA,NA,id_miss,id_miss
UTS_14_0Y_0599,NA,NA,id_miss,id_miss
UTS_14_0Y_0600,UTS_13A_047,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0601,NA,NA,id_miss,id_miss
UTS_14_0Y_0602,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0603,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0604,NA,UTS_13A_013,id_miss,id_miss
UTS_14_0Y_0605,NA,UTS_13A_006,id_miss,id_miss
UTS_14_0Y_0606,NA,NA,id_miss,id_miss
UTS_14_0Y_0607,NA,NA,id_miss,id_miss
UTS_14_0Y_0608,NA,NA,id_miss,id_miss
UTS_14_0Y_0609,NA,UTS_13A_021,id_miss,id_miss
UTS_14_0Y_0610,UTS_13A_039,NA,id_miss,id_miss
UTS_14_0Y_0611,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0612,NA,NA,id_miss,id_miss
UTS_14_0Y_0613,NA,NA,id_miss,id_miss
UTS_14_0Y_0614,NA,NA,id_miss,id_miss
UTS_14_0Y_0615,NA,NA,id_miss,id_miss
UTS_14_0Y_0616,NA,NA,id_miss,id_miss
UTS_14_0Y_0617,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0619,NA,NA,id_miss,id_miss
UTS_14_0Y_0620,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0621,NA,NA,id_miss,id_miss
UTS_14_0Y_0623,NA,NA,id_miss,id_miss
UTS_14_0Y_0624,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0625,NA,NA,id_miss,id_miss
UTS_14_0Y_0626,NA,NA,id_miss,id_miss
UTS_14_0Y_0627,NA,NA,id_miss,id_miss
UTS_14_0Y_0629,NA,NA,id_miss,id_miss
UTS_14_0Y_0630,UTS_13A_039,UTS_13A_055,id_miss,id_miss
UTS_14_0Y_0631,NA,NA,id_miss,id_miss
UTS_14_0Y_0632,NA,NA,id_miss,id_miss
UTS_14_0Y_0633,NA,NA,id_miss,id_miss
UTS_14_0Y_0634,UTS_13A_065,UTS_13A_026,id_miss,id_miss
UTS_14_0Y_0635,NA,UTS_13A_014,id_miss,id_miss
UTS_14_0Y_0636,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0637,NA,NA,id_miss,id_miss
UTS_14_0Y_0638,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0639,NA,NA,id_miss,id_miss
UTS_14_0Y_0640,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0641,UTS_13A_047,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0642,NA,NA,id_miss,id_miss
UTS_14_0Y_0643,UTS_13A_033,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0644,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0645,NA,NA,id_miss,id_miss
UTS_14_0Y_0646,NA,NA,id_miss,id_miss
UTS_14_0Y_0647,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0648,NA,NA,id_miss,id_miss
UTS_14_0Y_0649,UTS_13A_047,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0650,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0651,NA,NA,id_miss,id_miss
UTS_14_0Y_0652,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0653,UTS_13A_065,NA,id_miss,id_miss
UTS_14_0Y_0654,NA,UTS_13A_028,id_miss,id_miss
UTS_14_0Y_0655,NA,NA,id_miss,id_miss
UTS_14_0Y_0656,NA,NA,id_miss,id_miss
UTS_14_0Y_0657,UTS_13A_039,NA,id_miss,id_miss
UTS_14_0Y_0658,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0659,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0660,UTS_13A_047,UTS_13A_023,id_miss,id_miss
UTS_14_0Y_0662,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0663,UTS_13A_047,UTS_13A_051,id_miss,id_miss
UTS_14_0Y_0664,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0665,NA,UTS_13A_056,id_miss,id_miss
UTS_14_0Y_0666,NA,NA,id_miss,id_miss
UTS_14_0Y_0667,NA,NA,id_miss,id_miss
UTS_14_0Y_0668,UTS_13A_033,NA,id_miss,id_miss
UTS_14_0Y_0669,NA,UTS_13A_029,id_miss,id_miss
UTS_14_0Y_0670,NA,NA,id_miss,id_miss
UTS_14_0Y_0671,UTS_13A_065,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0672,UTS_13A_044,NA,id_miss,id_miss
UTS_14_0Y_0673,NA,NA,id_miss,id_miss
UTS_14_0Y_0674,NA,NA,id_miss,id_miss
UTS_14_0Y_0675,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0676,UTS_13A_047,NA,id_miss,id_miss
UTS_14_0Y_0678,NA,NA,id_miss,id_miss
UTS_14_0Y_0679,NA,UTS_13A_024,id_miss,id_miss
UTS_14_0Y_0680,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0681,NA,UTS_13A_050,id_miss,id_miss
UTS_14_0Y_0683,UTS_13A_039,NA,id_miss,id_miss
UTS_14_0Y_0684,NA,UTS_13A_054,id_miss,id_miss
UTS_14_0Y_0685,NA,NA,id_miss,id_miss
UTS_14_0Y_0686,NA,NA,id_miss,id_miss
UTS_14_0Y_0687,NA,NA,id_miss,id_miss
UTS_14_0Y_0688,NA,NA,id_miss,id_miss
UTS_14_0Y_0689,NA,UTS_13A_043,id_miss,id_miss
UTS_14_0Y_0690,NA,NA,id_miss,id_miss
UTS_14_0Y_0691,NA,NA,id_miss,id_miss
UTS_14_0Y_0692,NA,NA,id_miss,id_miss
